batsman,actual_runs,expected_runs,balls,replacement_exp,batting_war
S Mahmood,29,29.85971411090403,51,25.380756994268424,0.3619243005731576
P Sarraf,72,80.4958105960523,118,68.42143900664445,0.3578560993355552
Saad Bin Zafar,262,304.10993202211495,365,258.4934422187977,0.3506557781202275
BP Nash,21,20.631437103611884,21,17.5367215380701,0.34632784619298995
AR Caddick,64,71.24409440403235,118,60.5574802434275,0.34425197565725013
EJ Richardson,12,10.100789939295026,18,8.585671448400772,0.3414328551599228
LB Williams,17,16.026781809905142,23,13.62276453841937,0.33772354615806305
S Glenn,65,72.522744527539,81,61.644332848408155,0.3355667151591845
Dilara Akter,21,20.758790373835986,33,17.644971817760588,0.3355028182239412
Talha Jubair,4,0.807848663967928,8,0.6866713643727388,0.3313328635627261
BC Fortuin,58,64.39718708481529,91,54.73760902209299,0.32623909779070104
JL Denly,446,520.8809240822575,645,442.74878546991886,0.32512145300811424
Umar Amin,271,315.0028253769868,408,267.75240157043874,0.3247598429561265
Harshit Rana,13,11.479486510846355,10,9.757563534219402,0.32424364657805976
Umair Ali,10,7.9703922632205835,11,6.774833423737496,0.3225166576262504
B Ward,69,77.39375613975697,106,65.78469271879342,0.32153072812065775
JP Behrendorff,21,20.93693139200766,23,17.79639168320651,0.3203608316793488
Ravi Bishnoi,4,0.9459520689001865,2,0.8040592585651585,0.3195940741434842
A Nortje,40,43.3222069972165,60,36.82387594763402,0.3176124052365978
A Valthapa,14,12.763391435975691,22,10.848882720579338,0.3151117279420662
BJ Dwarshuis,28,29.258611646749852,40,24.869819899737372,0.3130180100262628
NK Crafton,13,11.67057095247075,17,9.919985309600138,0.3080014690399862
DE Bernard,141,162.26501671683096,225,137.9252642093063,0.3074735790693694
BA Langston,21,21.113289479714748,22,17.946296057757536,0.3053703942242464
Saqlain Mushtaq,17,16.43902773503783,39,13.973173574782153,0.3026826425217847
Sultana Khatun,40,43.532020899432645,90,37.002217764517745,0.2997782235482255
UDU Chandana,260,302.361985243019,393,257.00768745656615,0.29923125434338543
Joginder Sharma,5,2.371992395059607,2,2.016193535800666,0.2983806464199334
CMW Read,156,180.02639297688876,221,153.02243403035544,0.2977565969644559
T Sangha,6,3.5642137003950034,20,3.0295816453357527,0.2970418354664247
Sami Faridi,16,15.3536253274485,26,13.050581528331223,0.29494184716687766
HL Baker,3,0.06893452229994734,3,0.05859434395495524,0.29414056560450447
Mahedi Hasan,122,140.1259877841875,195,119.10708961655936,0.2892910383440636
SKW Kelly,7,4.850276400336323,5,4.122734940285874,0.2877265059714126
CJ Nevin,83,94.26651493012429,151,80.12653769060564,0.28734623093943557
TL Best,72,81.33715635410263,114,69.13658290098724,0.28634170990127644
S Asha,8,6.0470187470394405,5,5.1399659349835245,0.2860034065016476
GI Maiden,12,10.753313265677464,14,9.140316275825844,0.2859683724174156
TW Hartley,12,10.802239843361452,9,9.181903866857233,0.2818096133142767
N Shree Charani,6,3.8348388588449307,3,3.259613030018191,0.2740386969981809
Sufiyan Muqeem,15,14.424275708398392,17,12.260634352138633,0.27393656478613676
PJ Forrest,368,429.7423291282345,577,365.2809797589993,0.2719020241000692
A van der Merwe,4,1.5168659619424973,4,1.2893360676511227,0.27106639323488774
L Cheatle,13,12.121860124416695,13,10.30358110575419,0.26964188942458095
C Floyd,12,10.960525793480455,19,9.316446924458386,0.26835530755416137
Ahmed Raza,391,456.8509525628141,645,388.323309678392,0.26766903216080207
Ahsan Malik,4,1.6112457047174193,12,1.3695588490098065,0.26304411509901937
Saad Nasim,99,113.39037775053268,125,96.38182108795277,0.26181789120472276
MJG Nielsen,25,26.416295706821167,47,22.45385135079799,0.254614864920201
NG Jones,7,5.274739940642646,10,4.4835289495462485,0.25164710504537513
J Smits,72,81.76535929879236,195,69.50055540397351,0.24994445960264927
Fawad Ahmed,4,1.779081854045243,2,1.5122195759384567,0.2487780424061543
KAD Hurdle,25,26.490717702742586,47,22.517110047331197,0.24828899526688025
JA Duffy,12,11.1968356930316,21,9.51731033907686,0.24826896609231408
MT Chinouya,6,4.148798761980796,9,3.5264789476836764,0.24735210523163237
I Kaia,332,387.724514960746,520,329.56583771663406,0.24341622833659357
WT Gavera,4,1.8545600225119847,6,1.576376019135187,0.2423623980864813
Hazrat Bilal,24,25.451958892458954,72,21.63416505859011,0.236583494140989
CP Jack,17,17.24510432159614,26,14.65833867335672,0.23416613266432798
MKDI Amerasinghe,5,3.1322276662893542,7,2.662393516345951,0.2337606483654049
T Marumani,216,251.39207618476613,343,213.6832647570512,0.23167352429487947
MJ Humphreys,6,4.395212822037863,10,3.735930898732183,0.22640691012678169
ML Cummins,5,3.2629920317097643,9,2.7735432269532994,0.22264567730467005
L Wood,10,9.177309459822695,10,7.80071304084929,0.21992869591507097
BJ Currie,14,13.88669059860375,26,11.803687008813187,0.21963129911868134
C Carter,111,128.04234738597097,176,108.83599527807532,0.21640047219246838
Waqar Younis,17,17.455199990228706,25,14.8369199916944,0.21630800083056007
ADJ Pitcher,8,6.869902774425952,12,5.839417358262059,0.2160582641737941
G Dempsey,122,141.02942984296885,190,119.87501536652353,0.21249846334764727
Mukesh Kumar,10,9.270285019004975,17,7.879742266154229,0.21202577338457712
Shahnawaz Dhani,4,2.2529138669852213,3,1.9149767869374381,0.20850232130625618
DJ Worrall,6,4.6222600651259915,4,3.9289210553570926,0.20710789446429073
L Ngidi,121,139.93555663118934,231,118.94522313651093,0.20547768634890673
JW Ogle-Thomas,10,9.379683762315421,17,7.972731197968108,0.20272688020318919
RC Irani,67,76.44253541440031,125,64.97615510224026,0.20238448977597442
C Cassell,4,2.3413817951628504,5,1.9901745258884227,0.20098254741115773
T Kaitano,157,182.37802558175582,264,155.02132174449244,0.19786782555075605
Mohammad Haris,30,32.97068902615718,36,28.025085672233605,0.19749143277663955
JW Dernbach,19,20.053334808576082,40,17.04533458728967,0.19546654127103302
N Pokana,54,61.24582311498634,124,52.05894964773839,0.19410503522616124
D Lohia,11,10.681120715185152,26,9.078952607907379,0.19210473920926213
JM Watkin,24,25.979944556214257,40,22.08295287278212,0.19170471272178807
V Sukumaran,194,225.9890874896974,314,192.0907243662428,0.19092756337572042
SC Getkate,23,24.852671887511633,23,21.124771104384887,0.18752288956151125
DNT Zoysa,36,40.16033544871305,55,34.13628513140609,0.18637148685939095
SA Millanta,15,15.467506842004163,19,13.147380815703539,0.18526191842964615
KT Perkins,618,724.9012929913785,838,616.1660990426717,0.18339009573282966
P Jayawickrama,7,6.081548090065145,12,5.169315876555373,0.18306841234446267
SV Bahutule,11,10.787963424205424,13,9.16976891057461,0.18302310894253893
RT Lyons,5,3.732055021471191,3,3.1722467682505124,0.18277532317494877
Umaima Sohail,686,804.9302785401417,1114,684.1907367591205,0.18092632408795453
CK Hooper,4,2.6014345586211975,3,2.211219374828018,0.17887806251719823
Jubair Hossain,5,3.821055291890283,10,3.2478969981067403,0.17521030018932598
N Shangase,158,183.83157216984426,244,156.25683634436763,0.17431636556323724
A Tector,39,43.893644736103646,63,37.309598025688096,0.16904019743119036
GA Manou,7,6.468137359024331,6,5.497916755170681,0.15020832448293192
K Kamyuka,2,0.5867318840818634,2,0.49872210146958385,0.15012778985304162
I Wardlaw,18,19.422413552651065,33,16.509051519753406,0.1490948480246594
GJ Batty,25,27.693333625761085,58,23.539333581896923,0.14606664181030773
Zaheer Maqsood,5,4.16530791840099,10,3.5405117306408416,0.14594882693591585
M van Schoor,58,66.5190520305219,111,56.54119422594362,0.14588057740563798
WD Balaji Rao,22,24.166864658376866,43,20.541834959620335,0.1458165040379665
PA Chatterji,236,275.95553622910495,374,234.5622057947392,0.14377942052607864
BM Tickner,16,17.13373817363787,28,14.56367744759219,0.14363225524078108
YBK Jaiswal,15,15.995473331094981,23,13.596152331430734,0.14038476685692663
RJ Harris,48,54.81986182034039,48,46.59688254728933,0.1403117452710667
CC Dalton,18,19.541827144198074,27,16.61055307256836,0.13894469274316384
MJ Bulow,50,57.19272718855078,74,48.61381811026816,0.13861818897318373
CT Mumba,32,36.02252600665194,56,30.619147105654147,0.13808528943458534
BP Kruger,8,7.857644902898267,12,6.678998167463527,0.13210018325364734
T Mayes,8,7.863683083981359,5,6.6841306213841545,0.13158693786158454
C Viljoen,19,20.821129183333483,23,17.69795980583346,0.13020401941665405
MJ Swepson,2,0.8364129801982223,2,0.710951033168489,0.1289048966831511
A Suwanchonrathi,3,2.0307596338934877,4,1.7261456888094644,0.12738543111905357
SJ Massiah,23,25.639123961449446,47,21.793255367232028,0.12067446327679718
PS Masvaure,40,45.700056571422564,63,38.84504808570918,0.11549519142908196
W O'Rourke,6,5.701058237897077,17,4.845899502212515,0.11541004977874847
JOA Gordon,22,24.5340671194915,48,20.853957051567775,0.11460429484322247
Arshad Khan,14,15.158521715102346,17,12.884743457836993,0.11152565421630065
Navdeep Saini,15,16.369689942900504,38,13.914236451465428,0.10857635485345725
SR Patil,7,6.9608755809572775,12,5.916744243813686,0.10832557561863139
ML Lewis,4,3.434644945672919,4,2.919448203821981,0.1080551796178019
SZ Thakor,46,52.84969159471363,102,44.92223785550659,0.10777621444934127
Usman Khan (2),12,12.86445077658037,18,10.934783160093314,0.1065216839906686
J Andrew,8,8.16479594812035,13,6.940076555902297,0.1059923444097703
A Mishra,43,49.363737582404504,87,41.95917694504383,0.10408230549561708
Nishita Akter Nishi,2,1.1424226112291598,1,0.9710592195447858,0.10289407804552142
S Sharma,4,3.5015005313409606,10,2.9762754516398164,0.10237245483601835
Zahid Shah,11,11.759538365639422,20,9.995607610793508,0.10043923892064921
L Little,24,27.094593026225184,35,23.030404072291404,0.09695959277085961
PDRL Perera,5,4.771969047454157,9,4.056173690336034,0.09438263096639661
Hasibul Hossain,7,7.169813884358099,23,6.094341801704384,0.09056581982956162
KR Sen,2,1.291562614759433,4,1.097828222545518,0.0902171777454482
S Molineux,64,74.23297006695806,77,63.098024556914346,0.09019754430856537
Mohammad Kashif,1,0.13952830660414084,11,0.11859906061351971,0.08814009393864804
G Snyman,5,4.883315153184986,9,4.150817880207238,0.08491821197927622
R Vinay Kumar,86,100.18027870609697,150,85.15323690018242,0.08467630998175793
B Muzarabani,114,133.1327604308965,213,113.16284636626202,0.08371536337379837
Asad Ali,13,14.309727327861161,16,12.163268228681986,0.08367317713180142
CA Reid,8,8.43147021524279,18,7.166749682956371,0.08332503170436292
DP Hyatt,112,130.7903902358945,189,111.17183170051032,0.08281682994896755
R McLaren,485,569.6958847096532,696,484.24150200320526,0.07584979967947447
Abul Hasan,11,12.069121167464223,16,10.25875299234459,0.07412470076554101
RT Crandon,5,5.01676284937969,9,4.264248421972736,0.07357515780272639
DSK Madushanka,7,7.393235122086347,6,6.284249853773395,0.0715750146226605
B Siddharth,7,7.395486325603574,14,6.286163376763038,0.07138366232369622
RD Chahar,13,14.461914707810267,26,12.292627501638727,0.07073724983612735
PVD Chameera,262,307.4190254842709,439,261.30617166163023,0.06938283383697694
RR Joshi,3,2.715318137757511,4,2.3080204170938843,0.06919795829061157
K Gowtham,2,1.5651936901456136,3,1.3304146366237715,0.06695853633762286
SP de Alwis,28,32.17849741079513,53,27.35172279917586,0.06482772008241397
Aijaz Ali,5,5.131841207160372,11,4.3620650260863165,0.06379349739136835
K Chigora,1,0.43078920466727294,1,0.366170823967182,0.06338291760328181
Naeem Islam,842,989.8464012263765,1246,841.36944104242,0.06305589575799786
BM Anusha,2,1.6121660163970266,6,1.3703411139374726,0.06296588860625274
KJ Harding,1,0.44727592651833414,1,0.380184537540584,0.0619815462459416
LE Kaushalya,407,478.1045975334104,589,406.38890790339883,0.0611092096601169
A Shahzad,40,46.346174123012325,62,39.394248004560474,0.06057519954395261
NAM McLean,5,5.202102667117406,7,4.421787267049795,0.057821273295020514
S Joseph,3,2.8861563718480125,6,2.4532329160708106,0.05467670839291894
Syed Rasel,76,88.78159526141846,168,75.4643559722057,0.05356440277943051
SJ Andrews,16,18.19759725326244,36,15.467957665273074,0.05320423347269258
IE O'Brien,3,2.911554329752331,11,2.474821180289481,0.052517881971051894
NR Kumar,177,207.6211693925479,306,176.4779939836657,0.05220060163343021
ZB Lion-Cachet,200,234.7208465970182,284,199.51271960746547,0.04872803925345295
KK Ahmed,8,8.89062593032007,17,7.557032040772059,0.0442967959227941
LK O'Reilly,12,13.599058310213508,21,11.559199563681481,0.04408004363185185
Naumanullah,5,5.376875032151352,4,4.570343777328649,0.042965622267135115
Danish Aziz,12,13.620455790977445,22,11.577387422330828,0.04226125776691721
JF Kloppenburg,149,174.79851860144166,240,148.5787408112254,0.04212591887745987
FA Sargent,36,41.86315491213867,78,35.58368167531787,0.041631832468213045
JC Hartenhof,1,0.7027161195278243,2,0.5973087015986507,0.040269129840134935
R Sharma,1,0.7308545806329465,2,0.6212263935380045,0.03787736064619955
RS Gavaskar,93,108.97527188495948,164,92.62898110221556,0.03710188977844382
DOD Rikhi,3,3.139144687413597,6,2.6682729843015576,0.03317270156984424
JPR Lamsam,16,18.437999308931076,30,15.672299412591414,0.03277005874085859
RO Hurley,8,9.044654563308137,17,7.687956378811917,0.031204362118808327
TK Canning,13,14.941352363585287,25,12.700149509047494,0.029985049095250637
KM Beams,27,31.42715000251644,44,26.713077502138976,0.02869224978610241
G Coetzee,57,66.74403295191111,90,56.73242800912444,0.02675719908755596
GH Bodi,83,97.3591062847771,136,82.75524034206053,0.02447596579394684
EL Arlott,7,7.949478793906701,5,6.757056974820696,0.02429430251793043
ND McKenzie,182,213.84010969724906,260,181.7640932426617,0.02359067573383129
DS Bajwa,74,86.83304239230962,124,73.80808603346318,0.019191396653681636
RS Vandort,10,11.543641061406502,17,9.812094902195527,0.018790509780447273
PA Browne,134,157.43077191219416,183,133.81615612536504,0.018384387463495955
Kaynat Hafeez,4,4.500353988863288,6,3.8253008905337946,0.017469910946620537
S Tyagi,1,1.0018160561413434,2,0.8515436477201419,0.01484563522798581
ADS Fletcher,305,358.6941847985518,503,304.890057078769,0.010994292123098149
CK Langeveldt,70,82.24197123593638,120,69.90567555054592,0.009432444945407781
T Makusha,1,1.0945022268862417,2,0.9303268928533054,0.006967310714669462
GJ McCarter,1,1.0994389283818533,1,0.9345230891245753,0.006547691087542473
RK Whelan,5,5.8519514876481535,12,4.97415876450093,0.0025841235499069804
Usman Shinwari,6,7.061589195551784,7,6.002350816219017,-0.00023508162190166715
Pankaj Singh,3,3.546064569108173,3,3.0141548837419467,-0.0014154883741946734
Gurkeerat Singh,13,15.31190222962857,13,13.015116895184285,-0.001511689518428483
Maahi Madhavan,1,1.1987785474750978,2,1.0189617653538332,-0.0018961765353833204
EC Perry,21,24.739051387038586,28,21.0281936789828,-0.0028193678982798786
M Shiraz,1,1.2302566228107406,1,1.0457181293891293,-0.004571812938912933
D Brown,4,4.79550138478893,10,4.07617617707059,-0.007617617707059043
C Prathyusha,2,2.4504991023839677,3,2.0829242370263725,-0.008292423702637252
Zahid Mahmood,9,10.700593986685623,12,9.095504888682779,-0.009550488868277895
NE Bonner,85,100.11370537771512,140,85.09664957105785,-0.009664957105785276
Khaled Ahmed,1,1.3148219545802968,4,1.1175986613932523,-0.011759866139325226
M Madara,2,2.49693144754887,4,2.1223917304165396,-0.01223917304165396
C Raack,1,1.339412934977779,1,1.1385009947311122,-0.013850099473111221
Joseph Angara,0,0.1663452817887786,3,0.14139348952046182,-0.014139348952046183
RJ Rolls,2,2.5253282492448514,4,2.1465290118581235,-0.014652901185812351
NGRP Jayasuriya,11,13.117888485661272,14,11.15020521281208,-0.015020521281208055
KMC Bandara,1,1.3607043650367205,3,1.1565987102812125,-0.015659871028121254
WCA Ganegama,7,8.429663467543016,8,7.165213947411563,-0.016521394741156305
G Onions,1,1.3826197973504297,2,1.1752268277478652,-0.017522682774786524
M Zondeki,1,1.4106896413026697,3,1.1990861951072693,-0.019908619510726932
RO Hinds,8,9.66536542935897,19,8.215560614955123,-0.021556061495512324
AA Paradkar,51,60.261038853772554,85,51.22188302570667,-0.02218830257066671
JA Turner,2,2.618224276639703,5,2.225490635143747,-0.02254906351437471
LR Morris,0,0.2762599490118164,2,0.23482095666004393,-0.023482095666004392
CK Holder,0,0.2803897482468386,3,0.2383312860098128,-0.02383312860098128
DL Blake,0,0.28191409982827664,2,0.23962698485403514,-0.023962698485403514
Avesh Khan,23,27.343585644566605,30,23.242047797881614,-0.024204779788161445
AK Perera,52,61.46830325466168,83,52.24805776646242,-0.02480577664624235
ST Gabriel,22,26.188105454618455,58,22.259889636425687,-0.025988963642568662
CK Tshuma,0,0.3221932362861736,1,0.27386425084324756,-0.027386425084324754
JL Aras,5,6.242855401093067,6,5.306427090929106,-0.030642709092910624
N Rana,7,8.598594345532725,14,7.308805193702816,-0.0308805193702816
IA Nicolson,0,0.3856681166887552,3,0.3278178991854419,-0.03278178991854419
C Sakariya,0,0.3964687769127081,1,0.3369984603758019,-0.03369984603758019
KT Maphaka,1,1.5732913864892992,3,1.3372976785159043,-0.03372976785159043
E Mbofana,22,26.321489361583502,56,22.373265957345975,-0.03732659573459749
Aman Ali,0,0.4498065382334562,2,0.38233555749843773,-0.03823355574984377
Alawi Shukri,1,1.6579240838473206,3,1.4092354712702224,-0.040923547127022245
Syeda Aroob Shah,0,0.4821304671620818,1,0.4098108970877695,-0.04098108970877695
BA Westdijk,0,0.5021765902800126,3,0.4268501017380107,-0.042685010173801066
NT Pascal,0,0.5052290805572061,1,0.42944471847362514,-0.04294447184736251
JH Desai,16,19.339721595782784,38,16.438763356415365,-0.04387633564153646
MJ Hoggard,5,6.406370909161399,11,5.445415272787189,-0.04454152727871889
JW Jenner,119,140.53097365768772,176,119.45132760903456,-0.045132760903456415
Sunzamul Islam,19,22.884600662715375,25,19.45191056330807,-0.04519105633080685
NA Moodley,5,6.414752967560597,10,5.452540022426508,-0.04525400224265077
MS Tshabalala,2,2.8875360173799813,3,2.454405614772984,-0.0454405614772984
SC van Schalkwyk,138,162.91011016932785,236,138.47359364392867,-0.04735936439286661
AL Watkins,0,0.5679677000929217,1,0.4827725450789835,-0.04827725450789835
S Kaul,1,1.7469416767805253,2,1.4849004252634463,-0.04849004252634463
PHT Kaushal,0,0.5783159570193108,1,0.4915685634664142,-0.04915685634664142
SP Jones,1,1.7579288457050866,2,1.4942395188493236,-0.04942395188493236
VRV Singh,8,9.99502293031106,13,8.4957694907644,-0.04957694907644008
Tharika Sewwandi,1,1.7694527933164188,3,1.504034874318956,-0.0504034874318956
S Loubser,43,51.1832223829828,75,43.50573902553538,-0.050573902553537664
AS Luseno,0,0.6006070577664941,3,0.51051599910152,-0.051051599910152
D Birrell,0,0.6147830862753724,1,0.5225656233340665,-0.052256562333406656
M Faraz Akram,6,7.67576041219448,12,6.524396350365308,-0.05243963503653078
R Dhawan,12,14.787737311315453,13,12.569576714618135,-0.0569576714618135
HDRS Silva,25,30.093913513741438,46,25.579826486680222,-0.057982648668022205
SK Warne,0,0.6911572754201993,1,0.5874836841071694,-0.05874836841071694
CS Martin,2,3.0489172494095658,3,2.591579661998131,-0.05915796619981308
SR Thadani,6,7.774874774911101,13,6.608643558674435,-0.06086435586744354
NP Kenjige,410,483.0749886479616,590,410.6137403507674,-0.061374035076738664
J Drysdale,2,3.0757286286566528,6,2.614369334358155,-0.06143693343581549
AY Karim,0,0.7232521465059832,2,0.6147643245300858,-0.06147643245300858
Sabahat Rasheed,2,3.080955089504111,3,2.6188118260784945,-0.06188118260784945
D Foxcroft,0,0.7489070330547992,1,0.6365709780965794,-0.06365709780965793
PRP Boissevain,33,39.57599781829148,57,33.63959814554775,-0.0639598145547751
Omid Shafi Rahman,1,1.9404205320067671,7,1.649357452205752,-0.06493574522057519
FJ Klaassen,48,57.27343931614792,78,48.68242341872573,-0.06824234187257332
LN Roche,4,5.523429555547046,10,4.694915122214989,-0.06949151222149892
VV Morea,142,167.88897993053212,228,142.70563294095228,-0.07056329409522846
Zain Abbas,26,31.420527076615056,55,26.707448015122797,-0.07074480151227966
Mohammad Salman,22,26.715490989905724,40,22.708167341419866,-0.07081673414198661
JW Wilson,1,2.038669172065786,2,1.7328687962559182,-0.07328687962559181
J Srinath,31,37.34140322853897,82,31.740192744258124,-0.0740192744258124
AR Bisht,15,18.52965716093451,26,15.750208586794331,-0.07502085867943312
MEMO Scott-Hayward,11,13.823858896968307,23,11.75028006242306,-0.07502800624230606
RO Hussain,10,12.657284071903923,20,10.758691461118335,-0.07586914611183353
T Gwandu,6,7.952074768094298,15,6.759263552880153,-0.07592635528801531
Robiul Islam,0,0.8966008250713219,1,0.7621107013106235,-0.07621107013106235
J Mubarak,531,625.6597499427751,833,531.8107874513588,-0.08107874513588058
S Sriram,3,4.492233619403367,5,3.818398576492862,-0.08183985764928621
Sultana Yesmin,0,0.965813697207399,1,0.8209416426262891,-0.08209416426262892
RM West,0,0.9675397633434077,3,0.8224087988418965,-0.08224087988418965
Salman Faris,0,0.9725875051459468,2,0.8266993793740548,-0.08266993793740549
DC Drakes,11,13.945307872374404,18,11.853511691518243,-0.08535116915182428
Meghna Singh,33,39.85349532597778,51,33.87547102708111,-0.08754710270811117
Mohammad Ali,0,1.0653989605137422,2,0.9055891164366808,-0.09055891164366808
Mansoor Amjad,5,6.956961637515034,10,5.913417391887779,-0.0913417391887779
SO Dowrich,6,8.146765350550652,8,6.924750547968054,-0.09247505479680536
OC McCoy,0,1.0948326755635498,1,0.9306077742290173,-0.09306077742290172
Waheed Ahmed,73,86.98226637967312,131,73.93492642272216,-0.09349264227221568
JA Whelan,0,1.104793800937924,2,0.9390747307972352,-0.09390747307972352
Haseebullah Khan,0,1.1272681238749414,2,0.9581779052937002,-0.09581779052937002
MA Suji,36,43.49147636526554,51,36.96775491047571,-0.09677549104757119
HK Olonga,3,4.694771575928856,12,3.9905558395395273,-0.09905558395395272
K Kavindi,17,21.199507195161107,37,18.01958111588694,-0.10195811158869397
Manjural Islam,2,3.577612789904966,11,3.040970871419221,-0.10409708714192209
Nanthita Boonsukham,0,1.2267847468614077,4,1.0427670348321965,-0.10427670348321964
K Zondo,146,173.00436173388877,235,147.05370747380545,-0.10537074738054457
B Geeves,10,13.01339632910276,11,11.061386879737345,-0.10613868797373449
Mohammad Talha,0,1.262194556697848,1,1.0728653731931708,-0.10728653731931707
SD Heazlett,4,5.9812963528121115,11,5.084101899890294,-0.10841018998902943
PWDM Badalge,11,14.218967959209191,20,12.086122765327813,-0.10861227653278131
F Hand,0,1.2855406185380578,1,1.0927095257573491,-0.10927095257573491
Shahriar Hossain,0,1.2856022652598216,3,1.0927619254708483,-0.10927619254708483
Melanie Ani,0,1.2963815592503343,2,1.1019243253627842,-0.11019243253627842
SE Findlay,88,104.84363133577703,140,89.11708663541047,-0.11170866354104732
JN Rhodes,2,3.6768511682364613,6,3.125323493000992,-0.11253234930009919
LJ Woodcock,14,17.817584923145677,22,15.144947184673825,-0.11449471846738249
K Mahato,1,2.523882269918763,10,2.1452999294309483,-0.11452999294309482
J Matharu,7,9.586279493039207,10,8.148337569083326,-0.1148337569083326
Suraiya Azmin,0,1.352301279784116,2,1.1494560878164986,-0.11494560878164986
VCE Wattenberg,0,1.3534305105343991,3,1.1504159339542392,-0.11504159339542393
KC Hodsoll,2,3.7215696098474353,6,3.1633341683703198,-0.11633341683703198
AR White,301,355.4882195894083,498,302.16498665099704,-0.11649866509970366
EHSN Silva,7,9.622198436722071,14,8.17886867121376,-0.11788686712137597
W Jaffer,10,13.173961496861326,23,11.197867272332127,-0.11978672723321271
JNT Vare,35,42.61038574675276,71,36.218827884739845,-0.12188278847398451
Saqib Zulfiqar,158,187.32318895150559,233,159.22471060877973,-0.12247106087797306
Hammad Azam,79,94.38293617687586,131,80.22549575034448,-0.12254957503444786
Sania Khan,4,6.152192897529946,12,5.229363962900454,-0.12293639629004538
A Beggs,0,1.4497571154444608,2,1.2322935481277917,-0.12322935481277916
IS Sohi,0,1.4721166724133115,2,1.2512991715513146,-0.12512991715513147
WP Saha,41,49.7409236173492,59,42.27978507474682,-0.1279785074746819
KY Ottley,41,49.74127916506639,76,42.280087290306426,-0.1280087290306426
DM Kimmince,37,45.041056905727565,52,38.28489836986843,-0.12848983698684294
MMA Jonkman,13,16.817603800457945,38,14.294963230389254,-0.12949632303892536
CS Terblanche,38,46.26259733191511,65,39.32320773212784,-0.1323207732127841
A le Breton,3,5.090799062538332,6,4.327179203157582,-0.13271792031575824
LJ Hamilton,2,3.927287605371733,4,3.338194464565973,-0.1338194464565973
MN van Wyk,425,501.6182851896046,631,426.3755424111639,-0.13755424111639059
Ansh Tandon,10,13.396060394351343,18,11.386651335198641,-0.1386651335198641
KOK Williams,19,24.009458558642823,27,20.408039774846397,-0.14080397748463974
Kaleem Sana,78,93.43816825868048,106,79.4224430198784,-0.14224430198784005
Aizaz Cheema,26,32.26339442283651,45,27.423885259411033,-0.14238852594110335
Mohammad Iqbal,33,40.526484513633925,56,34.44751183658884,-0.1447511836588838
Tanveer Ahmed,4,6.409148009034644,12,5.447775807679448,-0.14477758076794478
S Lackay,0,1.703291380430054,2,1.4477976733655458,-0.14477976733655457
RL Grundy,1,2.8931549149442066,6,2.4591816777025755,-0.14591816777025754
KL Tucker,0,1.7173227308377181,4,1.4597243212120603,-0.14597243212120603
S Chaturongrattana,13,17.01669982090441,36,14.464194847768749,-0.14641948477687486
Shahadat Hossain,60,72.31572035457883,119,61.468362301392006,-0.14683623013920055
CAH Stevenson,141,167.6100496550892,216,142.46854220682582,-0.14685422068258164
UWMBCA Welegedara,4,6.46647127409854,9,5.496500582983758,-0.14965005829837583
B Laughlin,1,2.958827368910194,9,2.5150032635736648,-0.1515003263573665
Shathira Jakir,0,1.783375217862916,2,1.5158689351834786,-0.15158689351834786
RA Rolfe,0,1.7834672520551536,3,1.5159471642468805,-0.15159471642468805
GM Ewing,77,92.38440983204552,115,78.52674835723869,-0.1526748357238688
H Graham,4,6.539627155340035,5,5.55868308203903,-0.15586830820390302
DG Blampied,7,10.082557583139307,13,8.570173945668412,-0.15701739456684116
M Mpongwana,1,3.0248750249822223,2,2.571143771234889,-0.1571143771234889
Zakir Hasan,1,3.0570366094305577,5,2.598481118015974,-0.1598481118015974
W Sutherland,18,23.062628376580584,33,19.603234120093497,-0.16032341200934966
BB Seebaran,4,6.602711793964082,14,5.61230502486947,-0.161230502486947
DLS van Bunge,293,346.6057634631989,519,294.6148989437191,-0.16148989437190836
A Maregwede,108,128.96496831308656,182,109.62022306612357,-0.16202230661235717
HHC Gunaratne,13,17.21800366069262,20,14.635303111588726,-0.16353031115887262
G Fontenla,1,3.1110396797238016,3,2.644383727765231,-0.16443837277652312
K Phillip,0,1.9472804060356492,2,1.6551883451303018,-0.16551883451303018
AB Dinda,21,26.656369990101595,38,22.657914491586354,-0.16579144915863536
LC Romero,1,3.1384213693560636,7,2.667658163952654,-0.1667658163952654
MKGCP Lakshitha,4,6.697693635672522,6,5.693039590321644,-0.1693039590321644
AD Janakanthymala,1,3.1768640841777223,15,2.7003344715510638,-0.17003344715510638
HF Gurney,15,19.651102220355835,33,16.70343688730246,-0.1703436887302459
Saqib Ali,29,36.13752886851409,53,30.716899538236973,-0.17168995382369728
LK Bell,27,33.78766638495277,57,28.719516427209854,-0.17195164272098537
L Delany,1036,1220.84829580739,1493,1037.7210514362814,-0.1721051436281414
Aamer Jamal,5,7.9222444885106915,9,6.733907815234088,-0.17339078152340875
Khalid Latif,147,174.9875406951647,233,148.73940959089,-0.17394095908900056
R Dhakal,5,7.931520297909408,7,6.741792253222997,-0.17417922532229965
U Thimashini,2,4.457548787391688,6,3.7889164692829347,-0.17889164692829346
Ali Khan,20,25.64766835300349,35,21.800518100052965,-0.18005181000529652
I van der Woning,13,17.4133160359517,35,14.801318630558944,-0.1801318630558944
C Sutthiruang,155,184.47300582848283,250,156.8020549542104,-0.1802054954210405
