batsman,actual_runs,expected_runs,balls,replacement_exp,batting_war
A Nel,123,116.22770118821894,159,98.7935460099861,2.4206453990013896
ST Finn,136,131.62568207336582,228,111.88182976236095,2.4118170237639047
D Myers,138,134.02022017486638,194,113.91718714863642,2.4082812851363586
A Mithun,51,31.676870405835814,57,26.92533984496044,2.407466015503956
BV Vitori,63,45.85189072793634,75,38.97410711874589,2.402589288125411
Vikramjit Singh,1304,1505.8813641948611,1872,1279.999159565632,2.4000840434368
D Khanal,329,359.1256357709537,482,305.25679040531065,2.3743209594689345
WA Agar,50,30.92499981278499,43,26.28624984086724,2.371375015913276
LP van Troost,112,103.87430726098164,164,88.29316117183438,2.3706838828165617
Utkarsh Srivastava,75,60.394837485619796,75,51.33561186277682,2.3664388137223176
CJO Smith,157,156.89425309826976,240,133.3601151335293,2.363988486647071
Azhar Ali,1806,2096.9414362604,2478,1782.40022082134,2.35997791786599
RML Taylor,105,96.33948990315234,128,81.88856641767948,2.3111433582320515
WF Stelling,40,20.06866659091734,39,17.058366602279737,2.2941633397720262
Anshuman Rath,393,435.5727959002275,539,370.2368765151934,2.276312348480661
Haider Ali,42,22.664428316908875,33,19.264764069372543,2.2735235930627455
AP Devcich,195,202.7222863860365,262,172.313943428131,2.2686056571868987
WP Masakadza,239,254.7501540402225,382,216.5376309341891,2.246236906581089
TS Kamunhukamwe,131,127.6946481774971,169,108.54045095087254,2.245954904912746
PWA Mulder,210,220.8049985027693,241,187.68424872735392,2.231575127264608
TS Roland-Jones,37,17.314948422691646,38,14.717706159287898,2.22822938407121
DT Christian,273,295.00291659689174,313,250.75247910735797,2.2247520892642028
Imran Tahir,157,158.5638195781398,233,134.77924664141884,2.2220753358581162
AJ Tye,57,40.986480329415066,48,34.838508280002806,2.2161491719997195
AB Agarkar,352,388.30600953463,552,330.06010810443547,2.193989189556453
D Pretorius,192,200.223450884288,232,170.18993325164482,2.181006674835518
LA Dawson,63,48.511806962956214,76,41.23503591851278,2.176496408148722
C Hemraj,82,70.89055716435477,101,60.25697358970156,2.1743026410298443
ML Nkala,125,121.6682925509547,178,103.4180486683115,2.1581951331688503
Mudassar Bukhari,126,123.26229275830113,182,104.77294884455596,2.1227051155444046
G Malla,753,861.0123351142021,1145,731.8604848470717,2.113951515292831
CN Ackermann,380,422.29229211390236,517,358.948448296817,2.1051551703183007
PJ Ongondo,150,151.71919407729717,250,128.9613149657026,2.10386850342974
A Zampa,362,401.13420324216577,563,340.9640727558409,2.10359272441591
MM Patel,74,62.34510558251249,114,52.993339745135614,2.1006660254864387
ID Blackwell,146,147.19312612875936,213,125.11415720944545,2.0885842790554547
Nurul Hasan,165,169.78372938099147,181,144.31616997384276,2.068383002615724
CA Lynn,75,63.982789914859694,92,54.38537142763074,2.0614628572369265
RW Price,315,346.4028345944109,541,294.44240940524924,2.0557590594750765
D la Cock,313,344.23427303137413,475,292.599132076668,2.0400867923331987
PD McGlashan,63,50.160484656326595,53,42.636411957877606,2.0363588042122394
C Madande,251,271.38870976905065,353,230.68040330369305,2.0319596696306945
DS Weerakkody,73,62.10649564661468,67,52.790521299622476,2.0209478700377526
GI Hume,65,52.69670744338596,98,44.792201326878065,2.0207798673121937
MC Sorensen,119,116.29492583678133,153,98.85068696126413,2.014931303873587
CT Mutombodzi,122,119.84324701055813,149,101.86675995897441,2.0133240041025586
J Sumerauer,84,75.14895377158409,74,63.876610705846474,2.0123389294153524
PA Jaques,123,121.0735159795215,170,102.91248858259327,2.008751141740673
SR Hain,106,101.14888827503081,100,85.9765550337762,2.0023444966223805
MA Abbas,104,98.79651002886,107,83.977033524531,2.0022966475469004
MB Kruger,300,329.414487212223,420,280.00231413038955,1.999768586961045
BG Rogers,287,314.1707843660042,410,267.0451667111036,1.9954833288896396
LHD Dilhara,49,34.484355351545965,60,29.31170204881407,1.9688297951185931
Azhar Mahmood,126,125.10757706651655,164,106.34144050653907,1.9658559493460928
H Carlyon,125,124.21835672708433,149,105.58560321802167,1.9414396781978325
KA Jamieson,92,85.49082910700919,107,72.66720474095781,1.9332795259042186
DES Maxwell,54,40.87163012614854,45,34.740885607226254,1.9259114392773746
V Shukla,144,146.80399888729625,172,124.78339905420181,1.9216600945798192
WW Hinds,1066,1231.6342057325971,1626,1046.8890748727076,1.9110925127292375
FRJ Coleman,160,165.77925453580983,220,140.91236635543834,1.9087633644561663
DE Bollinger,50,36.508833830467175,54,31.032508755897098,1.8967491244102903
A Sharma,369,411.88088370262756,521,350.09875114723343,1.890124885276657
GSNFG Jayasuriya,181,191.06663631127174,246,162.40664086458096,1.8593359135419036
RJ van Vuuren,26,8.820999427710785,38,7.497849513554167,1.8502150486445834
Imran Farhat,1232,1427.6520075334804,1909,1213.5042064034583,1.8495793596541716
TT Samaraweera,669,765.3012948783,914,650.5061006465551,1.8493899353444931
JM Anderson,254,277.136677080904,514,235.5661755187684,1.8433824481231595
SO Ngoche,37,22.04698272547527,45,18.73993531665398,1.826006468334602
BJ Diamanti,26,9.218996646137773,23,7.836147149217107,1.8163852850782896
CAK Rajitha,104,100.99386706899563,178,85.84478700864628,1.8155212991353722
C Bosch,55,43.41349548899175,53,36.90147116564299,1.8098528834357013
MDK Perera,152,157.5872603824934,207,133.9491713251194,1.8050828674880592
DJ Reekers,38,23.759597671585006,38,20.195658020847254,1.7804341979152745
HDPK Dharmasena,129,131.11796011864686,155,111.45026610084983,1.7549733899150168
Sanwar Hossain,115,115.06017776848952,203,97.8011511032161,1.71988488967839
C White,79,72.777849608371,84,61.86117216711535,1.713882783288465
E Schiferli,79,72.83913784298994,140,61.91326716654145,1.7086732833458549
TB Robinson,48,36.4482601733699,49,30.981021147364416,1.7018978852635585
CE McConchie,126,128.2395822103784,133,109.00364487882163,1.6996355121178368
Usman Khan,39,25.930551933621555,33,22.04096914357832,1.695903085642168
ME Sanuth,46,34.32875490512033,41,29.179441669352276,1.6820558330647724
MJ Lumb,165,174.52285896659353,206,148.3444301216045,1.665556987839551
RD Jacobs,142,147.4827825391201,225,125.3603651582521,1.6639634841747906
CJ Bowes,99,96.95307912278477,121,82.41011725436705,1.658988274563295
Najeeb Amar,34,20.498956242860654,42,17.424112806431555,1.6575887193568444
JJ Smit,884,1020.5178337380153,1259,867.440158677313,1.6559841322687021
A Phillip,22,6.407899807426527,25,5.446714836312548,1.6553285163687452
T Shamsi,39,26.555450875734955,71,22.57213324437471,1.6427866755625289
DA Minors,104,103.05672650202179,176,87.59821752671851,1.6401782473281485
SM Sharma,130,133.6817769459588,138,113.62951040406497,1.6370489595935027
MO Jones,58,49.068377832783455,72,41.70812115786593,1.6291878842134069
JH Davey,193,208.03318980391123,312,176.82821133332453,1.6171788666675468
Rumman Raees,27,12.747224015182235,25,10.835140412904899,1.6164859587095102
BL Kotze,27,12.792033562185427,52,10.873228527857613,1.6126771472142387
J Kila,159,168.16903271826638,249,142.94367781052642,1.6056322189473575
DJ Hooda,153,161.12974042251855,194,136.96027935914077,1.603972064085923
Shoriful Islam,91,88.23209836910235,106,74.997283613737,1.6002716386263003
J Louw,23,8.259763948875786,7,7.020799356544418,1.597920064345558
Usama Mir,38,25.93224372211716,30,22.042407163799584,1.5957592836200416
Nasum Ahmed,156,164.87098910251134,178,140.14034073713464,1.5859659262865364
K Weeraratne,120,122.57757871551934,139,104.19094190819143,1.5809058091808565
CB Sole,67,60.63113091192541,84,51.536461275136595,1.5463538724863404
Tapash Baisya,113,114.81778481079192,217,97.59511708917313,1.5404882910826871
JT Smuts,180,193.6473616803597,233,164.60025742830572,1.5399742571694275
C Overton,68,62.00773491787314,79,52.70657468019216,1.5293425319807838
CM McBride,395,446.8126772184213,567,379.7907756356581,1.5209224364341878
JA Burns,146,154.06715365062956,189,130.95708060303514,1.5042919396964862
GA Rogers,32,19.999809819429345,50,16.99983834651494,1.5000161653485058
RP Lefebvre,43,32.9435001900166,68,28.00197516151411,1.499802483848589
AC Botha,265,294.2374934126259,419,250.101869400732,1.4898130599268
NFI McCallum,233,256.61014020784063,366,218.11861917666454,1.4881380823335462
DO Leicher,52,43.7354474184654,55,37.17513030569559,1.482486969430441
MBS Jonkman,20,6.132102989607549,33,5.2122875411664165,1.4787712458833584
CL Hooper,93,92.21423042928927,118,78.38209586489587,1.4617904135104127
RJ Sidebottom,124,128.7023161866824,187,109.39696875868003,1.4603031241319968
T Munyonga,92,91.15831535918228,137,77.48456805530493,1.4515431944695067
AM Ellis,154,164.13447032676964,189,139.5142997777542,1.448570022224581
IDR Bradshaw,259,287.77392891968407,423,244.60783958173144,1.439216041826856
K Pierre,39,28.974883904289705,47,24.62865131864625,1.437134868135375
PJC Hoffmann,30,18.388362182945116,23,15.630107855503349,1.4369892144496652
SS Cottrell,88,86.8075144069949,135,73.78638724594566,1.4213612754054339
G Hoey,24,11.545793335431116,30,9.813924335116448,1.418607566488355
CJ Jordan,184,199.91711897064891,218,169.92955112505157,1.4070448874948425
Mohammad Nawaz (3),193,210.5260649415735,221,178.94715520033748,1.4052844799662523
D Keulder,132,138.82473202512315,221,118.00102222135467,1.3998977778645325
MH Cross,1877,2191.785040469933,2690,1863.017284399443,1.3982715600556959
Raza-ur-Rehman,174,188.40961679325545,215,160.14817427426712,1.385182572573288
Arshdeep Singh,39,29.600079234660477,36,25.160067349461404,1.3839932650538596
AR Cusack,264,294.31199495036947,422,250.16519570781404,1.3834804292185965
Shuvagata Hom,70,66.29808697887998,88,56.35337393204798,1.3646626067952021
S Snater,21,8.825156068373277,13,7.501382658117285,1.3498617341882715
DR Chumney,219,241.7736183158083,336,205.50757556843706,1.3492424431562937
CD Collymore,39,30.23887481164803,71,25.703043589900826,1.3296956410099174
SR Clark,69,65.56635642406242,90,55.73140296045305,1.3268597039546948
Hamza Tariq,99,100.90961661624019,144,85.77317412380415,1.3226825876195847
C Jonker,31,20.96442330155179,34,17.81975980631902,1.318024019368098
MG Bevan,755,873.1263747344178,1177,742.1574185242551,1.284258147574485
RK Singh,55,49.70014120439824,43,42.24512002373851,1.2754879976261493
Abrar Ahmed,28,17.9759714167218,19,15.279575704213531,1.2720424295786468
A Dananjaya,321,362.6890427682138,446,308.28568635298177,1.271431364701823
Mohammad Aadil Alam,70,67.45844126413333,82,57.33967507451332,1.2660324925486677
L Sreekumar,57,52.18885726086545,69,44.36052867173563,1.2639471328264371
JL Ontong,97,99.3908967344699,136,84.48226222429942,1.2517737775700581
M Dillon,44,37.281065003293875,52,31.688905252799792,1.2311094747200209
JT Ball,38,30.257025094748336,50,25.718471330536087,1.2281528669463913
RA Mariu,76,75.07067040671117,93,63.8100698457045,1.2189930154295503
Mohammad Wasim,81,80.98787714746398,90,68.83969557534438,1.2160304424655621
BT Foakes,61,57.56368861504253,78,48.92913532278615,1.2070864677213848
AM Tribe,233,259.9299471724432,310,220.9404550965767,1.20595449034233
BJ McCarthy,169,184.66290372257058,269,156.96346816418497,1.2036531835815025
GF Linde,27,17.60790795038236,31,14.966721757825004,1.2033278242174996
PA van Meekeren,111,116.52083323243312,162,99.04270824756814,1.1957291752431858
TD Astle,79,78.91532852841958,80,67.07802924915664,1.1921970750843358
IG Butler,78,77.74981535154319,125,66.0873430488117,1.1912656951188296
Tanzim Hasan Sakib,95,97.8387685500437,126,83.16295326753713,1.1837046732462866
Y Cariah,93,95.56595315240631,167,81.23106017954537,1.1768939820454634
Iftikhar Anjum,203,225.01966278217643,335,191.26671336484995,1.173328663515005
SJ Harmison,80,80.61268494221949,138,68.52078220088656,1.1479217799113441
TH David,45,39.57092872817326,56,33.635289418947266,1.1364710581052733
JJ Davidson,38,31.438503788684,34,26.7227282203814,1.12772717796186
MJ Potts,45,39.72397405893452,62,33.76537795009435,1.1234622049905654
RTM Mendis,50,45.64107703324743,50,38.794915478260315,1.1205084521739685
Nasir Aziz,81,82.16461772319752,125,69.83992506471789,1.1160074935282112
SW Tait,25,16.377446484160146,29,13.920829511536123,1.1079170488463876
PC de Silva,77,77.58253464095746,98,65.94515444481384,1.1054845555186161
JR Philippe,65,63.511397338142395,91,53.984687737421034,1.1015312262578967
BM Wheeler,58,55.488876848179096,47,47.16554532095223,1.0834454679047767
NA Saini,92,95.49685316482862,103,81.17232519010433,1.0827674809895669
RM Patidar,22,13.186539890950602,18,11.208558907308012,1.079144109269199
MJG Rippon,112,119.10338436863334,160,101.23787671333834,1.0762123286661662
Haseeb Amjad,21,12.105164680407974,15,10.289389978346778,1.0710610021653222
AC Cummins,21,12.144579738388916,23,10.322892777630578,1.0677107222369422
LN Onyango,61,59.43618028812449,82,50.52075324490581,1.0479246755094187
TSS Mackintosh,169,186.5223935015895,203,158.54403447635107,1.0455965523648927
JAD Lawrenson,177,196.0172266594384,215,166.61464266052263,1.0385357339477366
Parveen Kumar,41,36.04600933063486,48,30.63910793103963,1.0360892068960372
A Sharafu,369,421.97267609914337,553,358.67677468427183,1.0323225315728166
J Lewis,43,38.476786364284486,49,32.70526840964181,1.029473159035819
AF Milne,180,199.6765518320109,211,169.72506905720925,1.0274930942790745
A Nao,54,51.48434633574127,71,43.76169438538008,1.0238305614619918
A Patel,25,17.38606979164747,30,14.778159322900347,1.0221840677099654
DB Kotze,82,84.45784291086741,135,71.7891664742373,1.0210833525762695
Adnan Mufti,328,373.96735250174567,413,317.87224962648384,1.0127750373516164
M Bhanuka,140,152.79220535666855,199,129.87337455316825,1.0126625446831752
Ziaur Rahman,83,85.7379651185603,91,72.87727035077626,1.0122729649223743
WK McCallan,101,106.96871913280611,176,90.9234112628852,1.0076588737114804
MM English,107,114.02803949454227,124,96.92383357036093,1.0076166429639073
N Hussain,127,137.64962761425866,198,117.00218347211985,0.9997816527880147
TL Chivanga,18,9.52812754150384,21,8.098908410278264,0.9901091589721736
M Ntini,101,107.17570203260748,153,91.09934672771635,0.9900653272283648
Munir Dar,18,9.61851312173072,17,8.175736153471112,0.9824263846528888
K Gore,171,189.63923927156264,256,161.19335338082826,0.9806646619171744
DM Richards,179,199.16139533821766,260,169.28718603748501,0.9712813962514986
HP Tillakaratne,332,379.2562598066363,562,322.3678208356408,0.9632179164359173
T Suri,91,95.76679099374897,127,81.40177234468662,0.959822765531338
T van der Gugten,116,125.33326624854737,170,106.53327631126527,0.9466723688734732
DM Dupavillon,17,8.90986226267467,10,7.573382923273469,0.9426617076726531
SE Bond,173,192.4501619114386,271,163.58263762472282,0.9417362375277178
BCJ Cutting,53,51.37668058546392,67,43.670178497644336,0.9329821502355664
SW Poynter,74,76.23153432122228,102,64.79680417303894,0.9203195826961064
R Parag,15,6.831293938024789,13,5.8065998473210705,0.919340015267893
BTJ Wheal,47,44.479478341908894,65,37.80755659062256,0.919244340937744
MH Yardy,326,372.7497732174105,490,316.8373072347989,0.9162692765201086
N M'shangwe,38,34.128502062624186,44,29.009226753230557,0.8990773246769443
Kamran Hussain,28,22.46145764940437,21,19.092239001993715,0.8907760998006286
D Cleaver,32,27.222405776181798,37,23.139044909754528,0.8860955090245473
SG Borthwick,18,10.76633523358079,16,9.15138494854367,0.884861505145633
Hammad Mirza,268,304.99818968338354,400,259.248461230876,0.8751538769124011
J Figy John,55,54.459236221592384,75,46.29035078835353,0.8709649211646472
Fayyaz Butt,201,226.2752994789067,284,192.3340045570707,0.8665995442929301
JP Maher,122,133.38617869042915,187,113.37825188686477,0.8621748113135226
F Mutizwa,183,205.1719712351038,282,174.39617554983823,0.8603824450161767
JC Tredwell,163,181.7175890809487,247,154.4599507188064,0.8540049281193604
RL Bhudia,22,15.835607103173881,15,13.4602660376978,0.8539733962302201
NW Bracken,174,194.73547204816833,265,165.52515124094307,0.8474848759056925
JH Stander,34,30.04385937978002,42,25.537280472813016,0.8462719527186984
FY Fazal,55,54.75671873118746,65,46.54321092150934,0.8456789078490659
CZ Harris,203,228.89255050338576,402,194.5586679278779,0.8441332072122094
T Kamungozi,25,19.492505552141377,56,16.56862971932017,0.8431370280679829
Irfan Ahmed,55,54.82287576962398,81,46.59944440418038,0.8400555595819619
PM Siddle,31,26.61024293786856,30,22.618706497188274,0.8381293502811726
PKD Chase,22,16.02287380769371,33,13.619442736539654,0.8380557263460346
M Karg,45,43.10045899506191,66,36.635390145802624,0.8364609854197376
RD Gaikwad,115,125.53998985280958,159,106.70899137488814,0.8291008625111858
Sandeep Goud,535,619.6787176210076,766,526.7269099778565,0.8273090022143492
KDK Vithanage,75,78.60033601447878,92,66.81028561230697,0.818971438769303
Akshay Homraj,159,177.50015114514562,230,150.87512847337376,0.8124871526626236
SH Johnson,12,4.697606398208251,14,3.9929654384770132,0.8007034561522988
BOP Fernando,148,164.70114644270453,238,139.99597447629884,0.8004025523701159
PW Gunaratne,15,8.244288410714791,15,7.007645149107573,0.7992354850892427
TL Seifert,59,60.11602940100663,57,51.09862499085563,0.7901375009144367
RP Arnold,1039,1213.0994584822074,1491,1031.1345397098762,0.7865460290123792
Kabir Ali,54,54.30856157106944,58,46.16227733540902,0.7837722664590977
CP Tremain,23,17.889658941683106,39,15.206210100430638,0.7793789899569361
Suraj Kumar,392,452.01594592206305,524,384.2135540337536,0.778644596624639
BD Glover,28,23.97294063275218,45,20.376999537839353,0.7623000462160647
HR Johnson,9,1.6741570212175796,21,1.4230334680349426,0.7576966531965057
CJ Dala,8,0.5165152928654402,6,0.4390379989356241,0.7560962001064376
GR Codrington,80,85.28308334490414,123,72.49062084316851,0.7509379156831486
SHT Kandamby,827,964.1069624648717,1198,819.490918095141,0.7509081904859045
JN Mohammed,621,721.7616395266948,929,613.4973935976906,0.7502606402309425
Sufyan Mehmood,107,117.07174494448351,141,99.51098320281098,0.7489016797189023
D Ravu,128,141.7784996642149,193,120.51172471458267,0.7488275285417331
MADI Hemantha,17,11.218582745454917,21,9.53579533363668,0.7464204666363321
S Dube,43,42.028337363307706,49,35.72408675881155,0.7275913241188448
GD Drummond,10,3.2080528760507123,9,2.7268449446431053,0.7273155055356895
J Overton,50,50.35491491075395,56,42.801677674140855,0.7198322325859146
Muzahir Raza,10,3.4189050553354345,7,2.906069297035119,0.7093930702964881
G Chapple,14,8.184370884986057,7,6.956715252238149,0.7043284747761851
TB Sole,38,36.442047051747764,37,30.9757399939856,0.7024260006014401
MS Sinclair,367,423.61711609495484,566,360.0745486807116,0.6925451319288414
Jamaluddin Ahmed,18,13.09288713178362,31,11.128954062016076,0.6871045937983924
MR Johnson,20,15.497227038952895,23,13.17264298310996,0.6827357016890041
GC Tonge,10,3.7617035678052595,16,3.1974480326344703,0.6802551967365529
MJ Mason,20,15.534790912449665,41,13.204572275582215,0.6795427724417784
Sabir Ali,12,6.264090946829823,13,5.32447730480535,0.667552269519465
Yasir Arafat,64,67.45128543685418,103,57.33359262132605,0.6666407378673952
Zulfiqar Babar,35,33.368127413937536,40,28.362908301846904,0.6637091698153096
RL Johnson,16,11.015911073725288,21,9.363524412666495,0.6636475587333506
LR Naylor,34,32.222050581987034,43,27.38874299468898,0.6611257005311021
JA McCollum,178,201.9916540454599,246,171.6929059386409,0.6307094061359095
Zuhaib Zubair,38,37.36579080613615,41,31.760922185215723,0.6239077814784277
DAS Gunaratne,575,669.212281904905,743,568.8304396191693,0.6169560380830716
JN Frylinck,668,778.6408542825247,968,661.844726140146,0.6155273859853991
Tanvir Ahmed (1),18,14.043874934957273,12,11.937293694713683,0.6062706305286317
TS Chisoro,109,121.14798849446625,155,102.9757902202963,0.6024209779703696
ML Udawatte,243,278.81204088542285,367,236.9902347526094,0.6009765247390589
MD Bates,13,8.263302479330772,10,7.023807107431156,0.5976192892568843
NF Kelly,49,50.61689169102621,67,43.02435793737228,0.5975642062627721
KS Airee,27,24.75394111533667,24,21.04084994803617,0.5959150051963832
PJK Mooney,11,5.951622613257066,8,5.058879221268506,0.5941120778731495
BO van Rooi,26,23.603094762936742,39,20.06263054849623,0.593736945150377
Bilal Asif,40,40.086202701227954,52,34.07327229604376,0.5926727703956238
SP Terry,16,11.896016154225203,18,10.111613731091422,0.5888386268908578
S Jora,56,59.09848193945596,68,50.23370964853756,0.5766290351462438
Muhammad Musa,9,3.9130954671144442,3,3.3261311470472776,0.5673868852952723
S Thuraisingam,26,23.951178648510474,47,20.358501851233903,0.5641498148766096
IS Billcliff,223,255.82345747767658,389,217.44993885602508,0.5550061143974915
Abdul Jabbar,59,62.92198885804648,86,53.48369052933951,0.5516309470660488
TV Mufambisi,45,46.57120980630775,71,39.58552833536159,0.5414471664638413
KAR Hodge,37,37.19420702456092,48,31.615075970876777,0.5384924029123223
AM Guruge,14,10.28326456401893,26,8.74077487941609,0.525922512058391
CJ Smith,27,25.6097273711841,48,21.768268265506485,0.5231731734493514
JM How,939,1098.575327683988,1449,933.7890285313898,0.5210971468610183
A Neill,29,28.004169972185263,43,23.803544476357473,0.5196455523642527
PA Hitchcock,32,31.54152910130207,50,26.81029973610676,0.518970026389324
Zubayr Hamza,56,59.79452006233861,82,50.82534205298782,0.5174657947012179
D Daesrath,31,30.402814055463057,59,25.842391947143597,0.5157608052856404
Saeed Ajmal,323,374.259290782395,539,318.12039716503574,0.48796028349642595
JJC Lawson,11,7.320977711817994,13,6.222831055045295,0.4777168944954705
Akif Javed,10,6.1776044646923305,14,5.250963794988481,0.4749036205011519
GB Murgatroyd,90,100.31608983898626,148,85.26867636313831,0.47313236368616884
Pratis GC,11,7.4103971226890835,6,6.298837554285721,0.47011624457142787
Zafar Gohar,15,12.12576028511615,15,10.306896242348728,0.46931037576512724
Mohammad Shahzad (2),49,52.188270606886334,68,44.36003001585338,0.46399699841466174
BG Lister,10,6.336006630271837,14,5.385605635731061,0.46143943642689395
Muhammad Jawadullah,15,12.299200869346471,22,10.4543207389445,0.4545679261055501
DR Mousley,69,75.83831139073162,88,64.46256468212188,0.45374353178781207
A Ashok,10,6.430821962168079,12,5.466198667842868,0.45338013321571324
AC Dawson,23,21.752227040756374,32,18.48939298464292,0.4510607015357081
GS Ballance,454,528.811461174525,647,449.48974199834623,0.45102580016537674
JD Nel,6,1.7741485564016477,12,1.5080262729414005,0.44919737270585997
NG Smith,36,37.073614562172686,60,31.512572377846784,0.4487427622153216
KED Carroll,28,27.760226385595093,42,23.596192427755827,0.4403807572244173
M Vijay,339,393.73166068122623,516,334.6719115790423,0.43280884209577264
CW Perchard,31,31.418472047405295,35,26.705701240294502,0.4294298759705498
BP Loots,15,12.669777369258945,23,10.769310763870102,0.42306892361298976
Khurram Nawaz,26,25.62855781268289,49,21.784274140780454,0.4215725859219546
OP Stone,24,23.288353796770064,35,19.795100727254553,0.4204899272745447
Usman Rafiq,28,28.01927853085901,42,23.81638675123016,0.41836132487698413
S Chattergoon,281,325.8457967071221,441,276.96892720105376,0.4031072798946241
RR Patel,168,192.92161995601876,237,163.98337696261595,0.40166230373840506
Saqlain Haider,30,30.569981740894477,40,25.984484479760305,0.4015515520239695
Zahoor Khan,143,163.5272376636665,259,138.99815201411653,0.4001847985883472
CR Foggo,6,2.364638789664033,5,2.009942971214428,0.3990057028785572
TS Nethula,12,9.447567838091098,11,8.030432662377434,0.3969567337622566
AC Evans,66,73.06728730515466,92,62.10719420938146,0.38928057906185387
Asif Iqbal (1),8,4.837010212590519,8,4.111458680701941,0.3888541319298059
JO Ngoche,11,8.405836605185447,29,7.14496111440763,0.38550388855923695
D Madushanka,36,37.82465660197278,76,32.15095811167686,0.38490418883231425
C Carmichael,64,70.78538479220688,83,60.16757707337585,0.3832422926624147
A Bohara,13,10.792139732154093,14,9.173318772330978,0.3826681227669022
DS Kulkarni,27,27.326132464886793,31,23.227212595153773,0.3772787404846227
M Gill,122,139.1428178354679,156,118.2713951601477,0.37286048398522953
Dhiman Ghosh,124,141.56584163037945,205,120.33096538582254,0.36690346141774627
J Kariko,8,5.106617293337812,12,4.34062469933714,0.365937530066286
MP Kuhnemann,16,14.568267888424812,15,12.383027705161089,0.3616972294838911
SC Kuggeleijn,11,8.786189540339299,6,7.468261109288404,0.3531738890711596
DK Butler,16,14.69906245204471,24,12.494203084238004,0.3505796915761996
RR Powar,156,179.4738964255132,246,152.55281196168622,0.3447188038313783
MW Parkinson,7,4.199294650125291,8,3.569400452606497,0.3430599547393503
U Bhagwan,26,26.578881022652283,28,22.59204886925444,0.3407951130745559
Talha Jubair,4,0.7945872499313281,8,0.6753991624416289,0.33246008375583713
MR Swart,59,65.588518971372,78,55.75024112566619,0.3249758874333807
SSD Arachchige,89,100.95096012727586,134,85.80831610818448,0.3191683891815515
J Jarvis,81,91.55065914073394,112,77.81806026962384,0.31819397303761576
JA Clarkson,17,16.2731628888074,24,13.832188455486289,0.3167811544513711
BP Nash,21,21.000674453615265,21,17.850573285572974,0.3149426714427026
Ravi Bishnoi,4,1.014490229724753,2,0.8623166952660399,0.313768330473396
Umair Ali,10,8.136547141065645,11,6.916065069905798,0.3083934930094202
PM Seelaar,218,252.96483189992583,366,215.02010711493693,0.29798928850630657
Joginder Sharma,5,2.4265903898650807,2,2.0626018313853187,0.2937398168614681
CJ Nevin,83,94.20043992629178,151,80.07037393734801,0.2929626062651991
EJ Richardson,12,10.694005766463428,18,9.089904901493915,0.2910095098506085
Saqlain Mushtaq,17,16.612988310899127,39,14.121040064264257,0.2878959935735743
Harshit Rana,13,11.911661489518158,10,10.124912266090433,0.28750877339095665
Nazimuddin,147,169.5803678835162,246,144.14331270098876,0.28566872990112413
UT Yadav,79,89.61200108863423,136,76.17020092533909,0.28297990746609114
GI Maiden,12,10.79515867374807,14,9.17588487268586,0.28241151273141407
SKW Kelly,7,4.923363727405775,5,4.184859168294908,0.2815140831705092
AM Samad,226,262.5947281368014,382,223.20551891628116,0.27944810837188355
Sufiyan Muqeem,15,14.476744707970548,17,12.305233001774965,0.26947669982250344
A van der Merwe,4,1.5673582379296602,4,1.3322545022402112,0.2667745497759789
A Valthapa,14,13.396510473370501,22,11.387033902364927,0.2612966097635073
WB Rankin,78,88.69560456486266,183,75.39126388013327,0.26087361198667336
B Fernando,26,27.559340953044924,37,23.425439810088186,0.2574560189911814
LB Williams,17,16.989578386458213,23,14.441141628489481,0.2558858371510519
T Sangha,6,4.065612940973413,20,3.4557709998274007,0.2544229000172599
Rehan Ahmed,35,38.21371371752985,48,32.48165665990037,0.25183433400996263
NG Jones,7,5.275320235096377,10,4.48402219983192,0.251597780016808
TW Hartley,12,11.206507984239103,9,9.525531786603237,0.24744682133967633
JA Simpson,20,20.66981476924504,32,17.569342553858284,0.24306574461417157
K Klein,136,157.16026938860048,202,133.5862289803104,0.2413771019689591
Fawad Ahmed,4,1.8683562482813465,2,1.5881028110391444,0.24118971889608556
Ahsan Malik,4,1.9010383590885298,12,1.6158826052252504,0.23841173947747496
BJ Curran,164,190.17870868074908,216,161.65190237863672,0.234809762136328
DE Bernard,141,163.1231598796972,225,138.6546858977426,0.23453141022573903
Sami Faridi,16,16.069599677739006,26,13.659159726078155,0.23408402739218453
K Sinclair,38,41.95748688950133,65,35.663863856076134,0.23361361439238665
JP Behrendorff,21,22.019771036891164,23,18.71680538135749,0.22831946186425114
MT Chinouya,6,4.4176449913027405,9,3.7549982426073294,0.22450017573926706
Mohammed Shami,224,260.88857543252067,282,221.75528911764255,0.22447108823574524
MKDI Amerasinghe,5,3.2431279250095395,7,2.7566587362581085,0.22433412637418915
WT Gavera,4,2.0887335869077313,6,1.7754235488715715,0.22245764511284288
Mohammad Boota,173,200.92363965598915,240,170.78509370759076,0.22149062924092391
AR Caddick,64,72.77584523839026,118,61.85946845263172,0.21405315473682834
MM Sharma,31,33.96519334882783,66,28.870414346503654,0.21295856534963456
ADJ Pitcher,8,6.952135670862136,12,5.909315320232816,0.20906846797671844
C Floyd,12,11.660020996109761,19,9.911017846693296,0.20889821533067038
KAD Hurdle,25,26.954717850887448,47,22.91151017325433,0.20884898267456684
Khalid Kail,117,135.1913750786637,158,114.91266881686414,0.20873311831358593
